avgAnnCount,avgDeathsPerYear,TARGET_deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,Geography,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctMarriedHouseholds,BirthRate
796,333,199.3,480.8,36014,153721,28.2,377.3069392,"(34218.1, 37413.8]",35.6,34.1,37.5,"Bibb County, Georgia",2.59,37.7,17.6,35.2,,5.8,32.6,14.5,50.2,12.4,55.9,43.6,37.9,38,24.1,36.90882667,5.466863951
58,25,162.6,393.3,40454,12243,23.2,0,"(40362.7, 42724.4]",37.3,35.8,38.9,"Bleckley County, Georgia",2.71,41.1,5.4,37.1,56,1.6,44.8,9.7,42.9,4.8,64.4,48.2,45.7,37.7,19.3,49.89059081,3.671437461
80,41,210.8,411.4,36865,18455,21.7,0,"(34218.1, 37413.8]",39,37.7,39.6,"Brantley County, Georgia",2.79,53,22.8,37.6,37,2.7,45.6,4.7,47.5,10.9,43.9,32.8,28.5,39.4,25.8,55.37152408,4.942780618
95,32,159.3,469,32903,15658,28.8,0,"[22640, 34218.1]",496.8,38.9,44.8,"Brooks County, Georgia",2.37,46.9,28.4,35.9,34.7,1,38,9,45.4,17,48.4,33.7,28.2,42.8,25.6,43.59130303,4.200664853
135,54,208.9,490.5,66556,35137,11.9,0,"(61494.5, 125635]",35.1,34.3,35.9,"Bryan County, Georgia",2.89,57.8,19.9,38.7,39,2.5,27.6,20.4,57.9,9,70.8,54.6,39.7,26,14.6,59.58395245,4.93857195
236,101,184.2,418.9,36315,72651,31.4,27.5288709,"(34218.1, 37413.8]",26.3,25.5,27.9,"Bulloch County, Georgia",2.54,38.1,4.2,12.9,76.2,6.6,28,16.9,52.5,9.1,66.3,,48.6,25,15.7,41.05174525,3.911889349
114,50,203.3,470.4,35055,22745,31.1,0,"(34218.1, 37413.8]",36,34.4,37.2,"Burke County, Georgia",2.81,42.9,32,36.3,,3.8,39.9,5.6,49.6,8.2,50,,34.7,41.9,27.8,42.3475685,5.410413193
130,60,240.6,508.7,41505,23593,21.3,0,"(40362.7, 42724.4]",38.4,35.9,41.1,"Butts County, Georgia",2.7,46.6,31.8,36.8,,3.1,43.8,7.1,45.8,10.3,60.9,48,42.7,33.8,18.9,53.52456908,6.070755704
33,12,162.8,488.6,30760,6479,38.5,0,"[22640, 34218.1]",38.2,36.5,41.3,"Calhoun County, Georgia",2.13,33.6,36.1,46.1,17.8,0,38.6,6,37.1,7.7,45.2,34.4,30.9,42.4,25.4,35.62091503,7.258753202
198,78,193.3,487.4,41574,33115,16.6,0,"(40362.7, 42724.4]",41.7,40.8,42.5,"Lawrence County, Alabama",2.46,54.4,16.1,37.9,,6.8,40.6,7.7,47,9.8,66.5,,43.8,36.4,18.9,52.38235946,4.830100247
191,73,173.3,440.7,51793,52102,12,0,"(51046.4, 54545.6]",31.6,29.6,34.6,"Camden County, Georgia",2.68,55.3,12.5,43,,5.1,31.4,13.2,52,8.5,71.9,55.8,34.6,26.1,13.2,56.89988196,6.953722334
48,23,174.8,372.4,31829,10886,29.1,0,"[22640, 34218.1]",37.1,36,37.4,"Candler County, Georgia",2.75,44.9,37.6,28.4,,5.5,34.9,10.2,49.4,8.1,44,30.3,25.1,41.3,25.7,44.56382707,3.962338172
505,199,194.5,481,43442,114545,22.9,52.38116024,"(42724.4, 45201]",34,33.2,35,"Carroll County, Georgia",2.72,46.6,14,28.4,,4.6,35.8,11.1,53.7,12.1,60.2,,43.3,32.1,19.8,48.27568997,7.523638459
284,116,161,397.6,50728,66050,12.6,0,"(48021.6, 51046.4]",39,36.6,40.4,"Catoosa County, Georgia",2.71,55.9,13.9,36.6,,5.2,31.7,12.2,58.3,8.1,69.1,55.7,50.2,28.7,14.9,56.40479472,5.74156506
44,22,170.6,331.3,34312,12965,29.5,0,"(34218.1, 37413.8]",40.7,40.3,42.2,"Charlton County, Georgia",3.32,45.9,30.9,45.6,,1.2,41.8,5.9,43.2,13.8,56.4,43.9,37.7,33.4,16.6,55.44835414,3.861652116
1258,473,168.8,455.8,50154,286956,17.9,477.4251105,"(48021.6, 51046.4]",34.3,32.8,35.8,"Chatham County, Georgia",2.55,41.1,14,28.3,,8,25.5,20.3,55.8,9.7,63.8,51.2,40.5,28.6,16.4,40.78656398,5.771170399
24,9,220.6,510.8,45933,11368,18.8,0,"(45201, 48021.6]",23.3,23,24.5,"Chattahoochee County, Georgia",3.24,46.8,8.4,40,,9.1,27,19.3,24,16.5,80.6,,17.4,16.1,7.4,67.25663717,11.7201426
144,62,203.9,471.1,34830,24922,21.1,0,"(34218.1, 37413.8]",40.3,38.2,42.4,"Chattooga County, Georgia",0.0249,46.9,34.7,34.3,,4.4,39.7,5.7,44.2,10,49.3,37.2,34.6,43.6,26.5,46.77488253,4.430147059
396,141,161.9,461.8,31487,123912,37.8,500.3550907,"[22640, 34218.1]",26.5,26.2,26.7,"Clarke County, Georgia",2.55,29.9,4.8,20.3,,13.2,21.8,20.2,52.9,9.2,67.1,56.6,45.9,24.7,14.5,31.61961436,3.333416627
291,120,175.4,429.9,45567,57673,17.5,0,"(45201, 48021.6]",40.7,39.6,41.9,"Blount County, Alabama",2.74,59,19.4,33.3,,3,33.4,8.6,48.4,7.7,66.2,49.9,44.7,35.9,19,59.43985396,6.894123171
482,219,192,406.9,41256,156993,25.2,6.369710751,"(40362.7, 42724.4]",30.3,29.2,31.7,"Lee County, Alabama",2.54,43.6,7.3,17.1,,10.9,25.5,19.5,56.3,7.3,74,61.2,50.2,25.2,13.6,44.56280282,4.40533728
411,143,159.7,456.5,51175,91663,13.6,0,"(51046.4, 54545.6]",39,37.5,40.4,"Limestone County, Alabama",2.64,54.6,24.2,25.9,,5.7,32.1,15.2,53.4,7.8,69.5,55.5,49.3,29.9,15.8,57.69099432,5.183501765
67,28,211.9,507.2,30675,10458,31.4,0,"[22640, 34218.1]",39.5,37.8,41.2,"Lowndes County, Alabama",2.49,34.8,33.9,34.8,29.5,1.8,35.3,10.2,40.9,13.2,54.7,,28.9,45.8,25.4,32.83512377,3.731942215
109,53,214.8,442.6,28518,19105,32.1,52.34231876,"[22640, 34218.1]",37.5,35.6,38.8,"Macon County, Alabama",2.24,29.7,10.5,19.6,,3.5,30.9,10.9,45.3,16.9,59.1,36.8,31,43.3,24.7,28.39305781,2.800074669
1549,578,164.7,437.1,58833,353089,14.2,135.9430625,"(54545.6, 61494.5]",37.8,36.4,39.3,"Madison County, Alabama",2.46,49.8,12.8,30,46.8,10.4,21.3,24.7,59,8.5,74.3,57.4,50,27.3,12.4,48.18933417,5.111191026
122,52,190.3,458.4,32977,20028,25.6,0,"[22640, 34218.1]",42.2,41,43,"Marengo County, Alabama",2.42,44.4,18.2,31.6,,2.2,42,9.7,42.4,11.4,60.1,43,36.3,43.6,23.7,40.65934066,4.656703487
191,81,189.8,460,37707,30168,20.2,0,"(37413.8, 40362.7]",44.1,42.9,44.7,"Marion County, Alabama",2.34,57.6,29.2,29.3,38.3,3.2,34.5,7.4,46.8,9.9,64.9,45.7,39.5,40.2,19.7,54.04278748,4.196551198
473,213,192.7,437.9,36536,94725,22,105.5687517,"(34218.1, 37413.8]",38.8,37.4,40.2,"Marshall County, Alabama",2.72,52.7,20.4,34,,6.5,31.9,10.7,51.9,8.4,59.4,45,39.2,36.4,20.9,53.77251102,6.094222054
2134,925,205.1,475.8,42943,415395,19.6,209.4392085,"(42724.4, 45201]",37,35.7,38.3,"Mobile County, Alabama",2.62,44.8,19.7,32.2,,8.1,32.8,14.6,52.6,9.8,62.4,48.6,41.6,35.1,20.6,44.46454977,5.219663305
126,54,187,444.1,34733,21673,25.3,0,"(34218.1, 37413.8]",41.1,39.3,41.8,"Monroe County, Alabama",2.62,45.8,29.8,42.2,,1.8,44.7,8,37.3,20.7,52.4,37.8,32.6,43.4,26.7,45.69355222,6.012145749
62,22,176.2,488.8,26580,10696,35.1,0,"[22640, 34218.1]",39.3,37.9,40.6,"Bullock County, Alabama",2.73,28.9,8.2,65.5,,0,33.3,6.5,44.7,18,48.1,35.9,32.4,44.3,28.9,31.79473256,4.138851802
1023,442,189.8,438.8,43054,226519,22.5,26.48784429,"(42724.4, 45201]",35.2,33.5,36.6,"Montgomery County, Alabama",2.47,39.5,19.9,30.8,,8.7,26,19.2,55.4,8.8,63.5,47.6,39.7,36.3,20.9,37.81552964,5.64778925
653,258,184.9,472.8,45082,119565,15,8.36365157,"(42724.4, 45201]",39.5,38,41.4,"Morgan County, Alabama",2.55,51.4,20,34.8,,4.8,31,14.4,54.1,9.9,65.8,49.7,43.6,33.4,17,50.54828593,4.808108498
70,30,230.7,555.6,27403,9652,46.9,0,"[22640, 34218.1]",36.3,35.3,38.5,"Perry County, Alabama",2.7,27.8,11.1,37.1,,2.1,38.6,7.2,35.6,11.2,48.9,35.2,28.7,48.4,30.2,30.20289855,4.552845528
110,48,178,424.5,31933,20864,25,0,"[22640, 34218.1]",42.4,41.5,43.7,"Pickens County, Alabama",2.51,43.8,18.8,34.3,,3.3,42.2,6.7,41.7,13.8,58,40.4,34.7,44.5,24.1,43.58974359,6.291165115
153,62,183.3,455.1,31844,33046,26.4,30.26084851,"[22640, 34218.1]",31.3,30.1,32.8,"Pike County, Alabama",2.44,39.8,3.7,18.5,,7.3,33.9,14.3,52.7,10.2,67.3,52.9,45.7,33.9,19,40.93539809,6.44886666
139,56,181.2,465.9,36939,22696,20.4,0,"(34218.1, 37413.8]",42.8,42,44.4,"Randolph County, Alabama",2.49,53.1,27.4,25.5,,6,35.6,9.5,47.6,10.3,59.6,43.5,36.2,40.1,22.5,50.03925967,5.698860228
280,121,212.3,494.1,35585,59660,20.9,0,"(34218.1, 37413.8]",34.8,33.2,36.2,"Russell County, Alabama",0.0259,44.1,26.7,34.6,,3.4,31.4,10.7,50.8,11.1,59.7,43.3,32,35,20.2,40.87046446,6.285355123
408,168,183,438.3,50571,87074,14.3,689.0690677,"(48021.6, 51046.4]",39.8,39.1,41,"St. Clair County, Alabama",2.62,55.6,18.7,42.1,,4.6,35.5,9.9,54.2,8.4,69.7,,49.1,32.1,16.9,57.3063573,4.899005125
875,288,154.8,452.9,69432,208713,9.6,158.111857,"(61494.5, 125635]",37.9,37.2,38.6,"Shelby County, Alabama",2.66,57.4,13.1,27.8,,12.5,21.4,26.9,63.7,5.5,80.5,67.4,58.5,21.5,9.5,58.76956073,4.49704142
70,35,216.2,433.9,25413,13103,38.1,0,"[22640, 34218.1]",36.7,36,38.7,"Sumter County, Alabama",2.61,29,10.6,16.5,,5.5,40.5,9.8,40.3,16.8,46.5,32,26.1,46.6,26.2,29.86500519,1.921422426
452,191,197.4,465.9,39999,80862,22.5,0,"(37413.8, 40362.7]",40.9,40.1,41.5,"Talladega County, Alabama",2.49,47,21.1,32.7,,3.5,36.3,8.2,46.9,13.8,59.9,42,37.4,42.9,23.6,45.51298371,4.578696343
248,111,200.5,454.4,36779,40844,21.3,24.48340025,"(34218.1, 37413.8]",42.8,42.4,43.3,"Tallapoosa County, Alabama",2.48,50.2,21.7,32.6,43,2.8,34.4,11.3,47.8,9,61.1,43.5,36.8,43.2,23.5,49.64161,5.462418119
875,327,179,479.9,46892,203976,18,14.70761266,"(45201, 48021.6]",31.9,30.4,33.2,"Tuscaloosa County, Alabama",2.75,42.1,8.7,23.6,,8.3,30.5,17.6,53.9,7.6,71.8,58.3,50.2,29.4,16,46.86523551,5.461320085
429,199,231.3,495,37245,65294,23.5,30.63068582,"(34218.1, 37413.8]",42.4,41.4,43.6,"Walker County, Alabama",2.54,51,16.9,34.4,,4.3,36.5,6.5,45.4,11.4,62.4,44.4,39.5,40.2,19.9,50.94523865,5.931679153
95,44,212.2,459.4,41321,16804,18.5,0,"(40362.7, 42724.4]",40.9,38.9,43.3,"Washington County, Alabama",2.75,52.4,25.5,42.3,,1.6,46.1,6.7,41.8,20,59.8,41,36.4,40.2,20.2,56.57916191,6.039551042
70,32,221.7,500.5,24035,11059,33.7,0,"[22640, 34218.1]",40.2,37.5,42.2,"Wilcox County, Alabama",2.86,33.2,23.5,43,,5,41.3,8.1,32.1,20.8,41.2,27.8,24.3,54.8,35,34.60837887,4.996127033
148,67,203.4,454.6,35528,23877,20.1,0,"(34218.1, 37413.8]",43.9,43.3,44.7,"Winston County, Alabama",2.53,52.7,19.9,33.5,,2.8,33.7,6.8,45.3,9.6,58.8,42,35.3,43.9,22.8,52.95556028,5.871779509
8,3,203.3,201.3,68387,5702,9.9,0,"(61494.5, 125635]",36.8,38.8,32.9,"Aleutians West Census Area, Alaska",3.59,40.6,11.3,52.1,,7,37,10.3,80.1,2.1,69.1,60.4,58.3,11.2,6.2,42.88224956,4.391052196
1085,352,167.5,453.3,75200,298695,10,565.7945396,"(61494.5, 125635]",32.5,31.7,33.4,"Anchorage Municipality, Alaska",2.77,47.7,13.7,34.2,,7.4,24.1,20.9,,6.7,69.5,,45.9,24.5,12.9,48.36130259,5.994293642
37,20,218.8,338.2,45808,17946,23.8,0,"(45201, 48021.6]",26.7,27,26.5,"Bethel Census Area, Alaska",3.86,39,41.3,40.5,,2,43.6,7.6,51.7,17.6,35.2,25.8,25.1,47.3,36.1,45.52139037,9.156279962
654,267,191.9,475.9,41123,115620,20.5,51.89413596,"(40362.7, 42724.4]",39.1,37.5,40.6,"Calhoun County, Alabama",2.52,48.2,13.9,28.3,,4.8,31.8,10.7,50.8,12.3,65,46,39.3,39.7,20.2,47.1918324,4.524919585
16,7,216.6,409.2,51082,4997,17.5,0,"(51046.4, 54545.6]",29.7,31,28.5,"Dillingham Census Area, Alaska",3.56,40.7,21.6,51.9,,2.3,38.1,10.9,51.9,12.5,36.8,29.1,28.6,41.2,30.2,46.47887324,11.80124224
307,105,177.2,424.4,67801,99631,9.5,270.99999,"(61494.5, 125635]",30.4,29.6,31.3,"Fairbanks North Star Borough, Alaska",2.69,49.7,10.5,30.2,,7.7,23.4,19.7,60.2,7.9,75,59.8,43.9,22.2,10.4,50.35411163,7.382577604
13,4,126.3,413.3,67260,2534,9.8,0,"(61494.5, 125635]",45.5,45.6,45.3,"Haines Borough, Alaska",2.12,55.3,0.5,72.5,25.6,1.4,27.7,24,66.8,3,60.4,47.6,39.4,24.4,9.3,47.78911565,5.37428023
119,41,166.3,390.1,80835,32756,7.9,0,"(61494.5, 125635]",37,36.6,37.4,"Juneau City and Borough, Alaska",2.62,48.7,15.7,42.9,,7.9,21.1,24.5,68.4,5.2,75.3,58.8,54.4,21.6,8.7,49.38088162,5.601633278
266,96,168.1,441.4,62532,58059,11.5,0,"(61494.5, 125635]",40.5,40,41.1,"Kenai Peninsula Borough, Alaska",2.57,51,20.9,41.1,34.3,3.6,33.1,14.5,56.3,9.4,60.7,46.8,42.2,29.2,14.5,51.02164301,5.680094387
63,25,205,477.3,57776,13709,12.4,0,"(54545.6, 61494.5]",38.7,37.9,39.4,"Ketchikan Gateway Borough, Alaska",2.55,48.1,19.7,45.7,30.7,3.8,32.8,15.7,61.2,7.9,64.7,49.9,43.7,28.3,14.4,46.66793241,4.936667749
43,15,181.9,416.6,67972,13889,8.3,0,"(61494.5, 125635]",32.4,31.4,33.3,"Kodiak Island Borough, Alaska",2.98,52.4,11.1,37.5,49.7,1.7,27.3,18.2,66.7,6.3,58.4,,32.9,23.6,14.6,55.42932052,6.768558952
357,127,184.3,469.3,73981,101095,10.7,0,"(61494.5, 125635]",34.6,34.3,34.9,"Matanuska-Susitna Borough, Alaska",3.03,52.3,21.5,44.9,,2.6,31.6,13.7,56.4,9.8,63.3,50.9,43.2,27.8,15.8,57.49244324,4.854021136
34,17,277.6,499.3,47160,9846,26.1,0,"(45201, 48021.6]",27.8,28.4,27.3,"Nome Census Area, Alaska",3.26,35.9,24.1,52.1,,1,41.3,10.3,53.4,16.5,35.8,28.2,27.4,42.4,33.7,38.32478632,11.35038134
26,12,256.9,501.1,75682,9687,11.5,103.2311345,"(61494.5, 125635]",33.9,36,28.7,"North Slope Borough, Alaska",3.28,46.7,16.1,52,,3.5,36.8,10.4,73.4,9.3,64.1,55.6,54.1,20.2,12.4,38.0733945,10.6333527
228,95,208.5,510.7,34116,34123,21.3,0,"[22640, 34218.1]",43,41.5,43.9,"Chambers County, Alabama",2.44,43.9,14.2,42.6,,3.9,38.4,7.6,49.8,8.9,57.7,42.2,38.6,42.2,24.1,40.55269457,4.40907905
20,9,199.3,373.5,65192,7752,23.2,0,"(61494.5, 125635]",26.1,26.4,25.8,"Northwest Arctic Borough, Alaska",3.97,37.2,28.2,56.4,,1.8,43.6,6.9,49.4,21.9,33.4,27.3,26.8,39.1,31.5,44.92905938,12.39291833
28,13,150.1,298.1,65765,8863,8.6,0,"(61494.5, 125635]",38.9,38.2,39.6,"Sitka City and Borough, Alaska",2.49,51.2,24,41.1,,8.2,22.1,18.7,66.5,3.8,68.1,53.4,43.5,25.4,12.1,48.04147465,3.141875307
27,11,184.3,372.9,59641,6839,13.8,0,"(54545.6, 61494.5]",35.8,37.7,35.1,"Southeast Fairbanks Census Area, Alaska",3.11,54,19.4,45.6,31.7,3.2,33.2,12.1,,9.4,56.1,41.3,34.6,32.5,19.8,56.4478035,7.23729993
36,13,191.4,417.3,73998,9362,9.9,0,"(61494.5, 125635]",36.6,36.4,36.8,"Valdez-Cordova Census Area, Alaska",3.1,46.5,6.3,44.6,,4.6,27.2,19.7,59.3,10.7,64.4,51.7,48.1,20,9.2,52.05980066,5.470675209
27,11,206.6,475.1,36708,5533,25.7,0,"(34218.1, 37413.8]",35,35.4,34,"Yukon-Koyukuk Census Area, Alaska",2.81,37.8,26.6,53.8,19.7,0,40.1,7.4,49.2,18.2,32,25.1,23.8,36.6,25.4,36.37739657,6.744604317
186,95,142.1,269.9,32366,71474,33.1,307.8042365,"[22640, 34218.1]",33.4,32.3,34.4,"Apache County, Arizona",3.67,34.8,25.8,39.1,34,1.1,33.4,6.9,34.5,18.2,31.5,24.7,22.4,50.8,38.8,40.00103778,6.518302323
583,267,154.6,350.1,45025,126427,18.7,0,"(42724.4, 45201]",40,38.2,41.8,"Cochise County, Arizona",2.42,50.4,17.9,37.9,,4.4,23.4,14.5,42.3,8.7,64.7,37.2,27,43.5,20.5,49.64669739,5.457360828
399,130,119.8,348.4,48653,139097,21.3,50.32459363,"(48021.6, 51046.4]",30.8,30.7,31,"Coconino County, Arizona",0.027,41.2,9.7,26.3,,7.1,21.3,19.5,58.9,8.8,61.1,47.2,38.6,29.8,17.8,44.86582724,5.030073987
290,147,163.3,339.2,37677,53159,24.4,0,"(37413.8, 40362.7]",48.6,47.4,50.1,"Gila County, Arizona",2.5,50.9,25,38.2,,2.4,30,9.7,41.4,12.8,52,31.3,26.9,52.7,29.4,48.17064422,6.179351922
137,60,174,395.7,46046,37666,20,0,"(45201, 48021.6]",32,32.5,31.7,"Graham County, Arizona",3.02,45.7,20.8,30,47.6,1.6,32.9,8.1,42.4,14.1,55.7,42.9,38.7,41.9,28.4,52.38616662,9.188988095
158,69,191.2,432.6,38013,25859,18.6,0,"(37413.8, 40362.7]",45.4,44.6,46.2,"Cherokee County, Alabama",2.28,62.1,15.8,38.3,40.3,5.5,36.4,7.9,47.8,7.9,66.3,45.6,39.9,43.3,20.3,57.17325767,4.687789513
32,14,161.2,364.5,59416,9529,10.3,0,"(54545.6, 61494.5]",33,32.5,34,"Greenlee County, Arizona",2.78,49.6,26.6,30.8,41.2,1.4,37.5,8.2,49.7,10,69.6,54.5,52,29.5,14.7,48.6797142,7.95730228
129,54,126.1,332,32533,20152,22.8,0,"[22640, 34218.1]",54.8,54.8,54.9,"La Paz County, Arizona",2.14,54.1,26.3,40.4,33.3,0,36.6,6.4,37,11.2,50.3,23.7,20.9,62.2,31.3,46.56700481,4.686489981
15470,5780,146.6,401.4,53929,4167947,17.1,177.5454438,"(51046.4, 54545.6]",35.6,34.5,36.8,"Maricopa County, Arizona",2.75,47.1,16.7,30.5,,8.3,23,19.5,58.4,7.7,63.1,51.4,44.1,31.4,19.8,47.03650145,5.392191187
1424,672,196.6,444.9,37704,204737,20.8,161.182395,"(37413.8, 40362.7]",49.2,48.3,50,"Mohave County, Arizona",2.43,49.5,25.7,40.3,,2.8,35.7,7.6,39.5,13.2,50.5,30.1,25,52.9,29.2,48.43873713,4.575797025
370,167,146.8,325.3,35457,108277,28.5,0,"(34218.1, 37413.8]",35.7,34.5,37,"Navajo County, Arizona",3.08,45,30.7,36.4,,0.6,29.5,9,39.7,19.8,40.1,28.3,24.1,52.7,37.8,46.90732222,7.96636424
4415,1916,155.5,379.1,45871,1010025,18.7,202.9652731,"(45201, 48021.6]",38,36.5,39.7,"Pima County, Arizona",2.49,44.9,15.3,27.6,,7.6,22.8,17.7,52.6,10,61,,38.9,38.5,22.9,43.51071966,5.501557741
1342,558,133.5,330.9,49876,406584,17.6,19.67613089,"(48021.6, 51046.4]",37.6,36.9,38.5,"Pinal County, Arizona",2.87,49.9,28.3,36.3,,2.2,30.1,11.7,44.3,10.6,61.6,,40.7,39.5,22.8,54.21202361,5.719536436
149,68,132.8,296.2,37465,46461,23.6,0,"(37413.8, 40362.7]",36.5,33.5,38.9,"Santa Cruz County, Arizona",3.04,53.1,25.2,27.5,41.4,5.9,25.3,14.6,49.1,11.3,49.5,32.7,28,44.6,27.9,53.67536949,6.643259725
1373,595,156.6,389.4,44145,222255,15.6,112.4834087,"(42724.4, 45201]",51.3,49.9,52.7,"Yavapai County, Arizona",2.3,53.5,20.9,29.5,,4.6,25.6,16.1,44.6,10,59.7,37.4,29.1,48,23.3,50.73231503,4.975284763
752,291,126.8,343,39700,204275,22.6,44.0582548,"(37413.8, 40362.7]",33.8,32.3,35.8,"Yuma County, Arizona",2.77,55.7,20.3,32,,2.8,25,9.4,46.1,13.1,51.6,37.7,31.3,41.5,26.3,57.69758915,6.284513403
383,155,182.4,468.5,38878,69838,22.1,243.4204874,"(37413.8, 40362.7]",38.9,37.2,40.1,"Greenwood County, South Carolina",2.52,44.6,19.6,26.9,,9.2,29.7,15.6,51.4,12.9,57.3,42.8,38,39.2,23.2,43.55086301,4.631760644
101,49,205.4,422.5,33644,20049,23.8,0,"[22640, 34218.1]",39.7,37.6,42.3,"Hampton County, South Carolina",2.53,42.7,24.4,39.9,31.8,4,41.8,6.7,47.3,11,53.1,39.8,35.1,44.1,29.4,42.20451527,4.650635209
1691,648,178.6,473.8,42830,309199,17.6,171.4106449,"(42724.4, 45201]",43,41.8,44.5,"Horry County, South Carolina",2.43,50.1,15.7,31.8,,7.6,32.4,15.4,53.8,8.7,58.8,40.9,33.7,38.3,19.4,48.42257744,4.420790925
105,47,179.1,408.6,37715,27824,24.5,35.94019551,"(37413.8, 40362.7]",36.5,35.4,38.6,"Jasper County, South Carolina",2.85,44.2,25.6,40.1,,1.9,36.9,10.3,55.1,11.9,49.6,,30.3,40.8,26.5,45.9153381,6.543128895
349,162,219.4,474,45411,63603,17.4,157.2252881,"(45201, 48021.6]",41.3,39.1,42.9,"Kershaw County, South Carolina",2.58,50.1,17.9,37.9,,5.2,34.8,13,53.2,10.5,64.3,,41.2,34.6,18.8,49.1981483,6.021818182
396,160,167.3,425.8,44854,85842,19.7,139.7917104,"(42724.4, 45201]",41.6,39.4,43.3,"Lancaster County, South Carolina",2.7,47.1,22.1,37.8,,4.6,34,14.5,50.9,9.9,61.1,,40.6,37.4,20.2,48.64432727,4.939375314
386,164,202.6,482.9,38268,66623,21.1,15.00983144,"(37413.8, 40362.7]",40.9,39.6,42.1,"Laurens County, South Carolina",2.54,46.5,23,30.6,,3.1,35.4,9.6,51.4,10.7,58.9,,40.1,38.6,22,46.5063593,3.899127061
113,55,247.3,497.9,31510,17896,27.8,3911.488601,"[22640, 34218.1]",40.1,35.6,44.1,"Lee County, South Carolina",2.63,34.5,24.2,43.6,,3.8,39.8,8,41.4,14.9,53.4,38.1,33.5,46.8,26.2,38.43382929,6.288258208
1195,468,166.8,427.2,54098,281833,13.8,39.03020583,"(51046.4, 54545.6]",38.5,37.3,39.6,"Lexington County, South Carolina",2.54,52,14.9,35.9,,8.3,28,18.7,61.1,7.5,70.4,56.2,50,29.3,15.3,51.01043728,5.524669383
77,27,159.8,421.7,38694,9706,24.6,0,"(37413.8, 40362.7]",51.9,48.9,56.7,"McCormick County, South Carolina",2.15,49.7,20.3,37.7,,2,30.2,11.3,33.9,14.3,61.6,39.5,34.1,49.5,24.3,51.86110417,6.423357664
177,77,193.6,445.3,32283,31747,30.1,0,"[22640, 34218.1]",39.5,38.1,41.8,"Marion County, South Carolina",2.67,39.7,20.5,45,29.8,4.7,39.1,10.7,46.9,13.9,47.1,36,31.2,46.2,31.1,39.11189162,8.279819647
161,73,231.1,494.7,31170,27494,31.4,0,"[22640, 34218.1]",39.4,36.7,43.3,"Marlboro County, South Carolina",2.5,38.6,25.1,34.7,,1,41,5.5,41.7,15.5,49.8,,32.6,47.3,29.5,41.2160804,6.399574544
198,89,185.1,426.3,42000,38012,19.4,0,"(40362.7, 42724.4]",40.9,39.5,42.5,"Newberry County, South Carolina",2.55,45.6,18.6,32.1,43,6.4,34.9,10.7,51.9,10.2,63.4,47.5,42.1,39.3,21.5,46.41282285,5.557586837
493,182,172.9,476.6,39548,75713,17.5,673.5963441,"(37413.8, 40362.7]",44.3,42.6,45.8,"Oconee County, South Carolina",2.43,53.8,15.8,35.5,,5.6,31.8,13.7,47,10.4,63.5,,37.9,39.9,18.7,52.09451499,6.598098195
506,215,194.1,461.3,31382,89208,30.8,44.83902789,"[22640, 34218.1]",38.7,36.5,40.7,"Orangeburg County, South Carolina",2.63,38.1,18.1,30.7,,5.7,34.8,11.7,46.7,12.8,52,,30.6,43,26,38.66507034,6.172501823
609,216,165.3,470.4,41375,121691,19.5,295.8312447,"(40362.7, 42724.4]",35.4,33.5,37.9,"Pickens County, South Carolina",2.53,46.9,8.3,17.8,66.8,7.1,32,13.1,51.3,9.2,67.6,54.8,47.6,31.1,17.4,50.25982171,4.192927752
1591,629,184.8,455.7,49782,407051,16.1,191.62218,"(48021.6, 51046.4]",32.7,31.1,34.6,"Richland County, South Carolina",2.53,38.7,8.4,27.3,,10.1,22.5,22.1,57.6,9.4,69.5,,45.5,30.1,16.4,39.41986227,4.618133504
94,40,160.1,383,42286,20053,20.6,0,"(40362.7, 42724.4]",41.2,38.5,43.6,"Saluda County, South Carolina",2.78,47.5,25.3,39.4,30.8,4.4,39.2,8.8,50.6,9,54.7,39.5,33.6,38.6,22.1,49.82292109,3.467781604
1456,579,181.6,458.5,44050,297302,17.7,531.4461389,"(42724.4, 45201]",38.2,36.9,39.3,"Spartanburg County, South Carolina",2.58,49.2,14.5,32.8,,8.6,29.8,14.6,55.8,8.9,62.6,49.1,43.7,34.3,19.9,48.6859826,5.772383445
543,213,185.2,474.9,37906,107480,23.2,55.82433941,"(37413.8, 40362.7]",35.8,33.6,38,"Sumter County, South Carolina",0.026,45,15.6,30.8,,5.3,29.2,11.8,,12.4,59,,30.9,39.9,23.1,44.40363807,6.42352298
176,79,207.1,466.2,37501,27777,19.6,288.0080642,"(37413.8, 40362.7]",43.5,42.5,44.6,"Union County, South Carolina",2.37,45.4,20.7,30,,5.7,37.8,7.6,48.8,12.3,58.3,41.6,38.1,43.3,24.2,42.01097206,5.461302311
